EmpID,FirstName,LastName,StartDate,ExitDate,Title,Supervisor,ADEmail,BusinessUnit,EmployeeStatus,EmployeeType,PayZone,EmployeeClassificationType,TerminationType,DepartmentType,Division,DOB,State,JobFunctionDescription,GenderCode,LocationCode,RaceDesc,MaritalDesc,Performance Score,Current Employee Rating
1090,Taylor,Gamble,02/01/2023,,Shared Services Manager,Jennifer Murphy,taylor.gamble@bilearner.com,CCDR,Active,Part-Time,Zone C,Full-Time,Unk,Software Engineering,Field Operations,28/08/1965,MA,Technician,Female,93542,Black,Divorced,Fully Meets,3
1091,Carl,Desimone,16/11/2018,03/04/2021,Production Technician I,Daniel Booth,carl.desimone@bilearner.com,PYZ,Active,Contract,Zone B,Temporary,Involuntary,Production       ,General - Sga,26/08/1986,MA,Supervisor,Male,2061,Asian,Single,Fully Meets,3
1092,Sophia,Theamstern,12/07/2022,,Production Technician I,Martin Jackson,sophia.theamstern@bilearner.com,PYZ,Active,Part-Time,Zone C,Full-Time,Unk,Production       ,Field Operations,27/01/1970,MA,Clerk,Female,2066,Hispanic,Divorced,Fully Meets,3
1093,Kara,Harrison,16/12/2022,,Production Technician I,Elizabeth Richards,kara.harrison@bilearner.com,NEL,Active,Contract,Zone B,Part-Time,Unk,Production       ,Engineers,26/04/1979,MA,Engineer,Female,1886,Asian,Widowed,Fully Meets,3
1094,Ming,Huynh,08/05/2023,,Production Technician II,Jose Bray,ming.huynh@bilearner.com,EW,Active,Part-Time,Zone A,Full-Time,Unk,Production       ,Field Operations,18/03/1994,MA,Foreman,Female,1742,Other,Single,Fully Meets,3
1095,Karen,Mancuso,07/04/2023,,Production Technician II,Jamie Frye,karen.mancuso@bilearner.com,WBL,Active,Full-Time,Zone A,Temporary,Unk,Production       ,Engineers,28/11/1941,MA,Engineer,Female,2176,Hispanic,Divorced,Fully Meets,3
1096,Linda,Anderson,15/02/2022,19/10/2022,Production Technician I,Adam Hunt,linda.anderson@bilearner.com,PYZ,Active,Part-Time,Zone C,Part-Time,Voluntary,Production       ,Shop (Fleet),11/01/1973,MA,Mechanic,Female,1844,Asian,Married,Fully Meets,3
1097,Nilson,Fernandes,17/07/2023,03/08/2023,Production Technician I,Jeffrey Saunders,nilson.fernandes@bilearner.com,SVG,Active,Contract,Zone B,Part-Time,Involuntary,Production       ,Field Operations,02/08/1999,MA,Technician,Male,2132,Hispanic,Divorced,Fully Meets,3
1098,Alain,Robinson,03/05/2019,02/06/2023,Production Technician I,Stephanie Griffin,alain.robinson@bilearner.com,PL,Voluntarily Terminated,Part-Time,Zone A,Temporary,Involuntary,Production       ,General - Eng,10/01/1993,MA,Engineer,Male,1420,Asian,Widowed,Fully Meets,3
1099,Seffi,Shields,25/03/2022,22/04/2022,Production Technician I,Robert Sullivan,seffi.shields@bilearner.com,SVG,Active,Part-Time,Zone A,Part-Time,Retirement,Production       ,Field Operations,24/12/1971,MA,Laborer,Female,2149,Other,Single,Fully Meets,3
1100,Horia,Ndzi,07/04/2020,,Production Technician I,Charles Delacruz,horia.ndzi@bilearner.com,EW,Active,Full-Time,Zone C,Temporary,Unk,Production       ,Field Operations,10/05/1964,MA,Laborer,Male,2421,White,Divorced,Fully Meets,3
1101,Evelyn,Girifalco,10/03/2021,,Production Technician I,John Alvarez,evelyn.girifalco@bilearner.com,TNS,Active,Full-Time,Zone A,Part-Time,Unk,Production       ,Engineers,19/03/1944,MA,Engineer,Female,2451,White,Widowed,Fully Meets,3
1102,Ermine,Pelletier,04/08/2019,,Production Technician II,Margaret Lee,ermine.pelletier@bilearner.com,EW,Active,Part-Time,Zone A,Part-Time,Unk,Production       ,General - Con,19/09/1953,MA,Groundman,Female,2472,Black,Single,Fully Meets,3
1103,Samuel,MacLennan,11/04/2021,27/05/2023,Production Technician I,Chad Moreno,samuel.maclennan@bilearner.com,BPC,Voluntarily Terminated,Full-Time,Zone C,Temporary,Involuntary,Production       ,Splicing,02/04/1957,MA,Splicer,Male,1938,Asian,Widowed,Fully Meets,3
1104,Sean,Bernstein,16/06/2019,,Production Technician I,Matthew West,sean.bernstein@bilearner.com,PYZ,Active,Part-Time,Zone C,Temporary,Unk,Production       ,General - Eng,14/09/1995,MA,Supervisor,Male,2072,Asian,Divorced,Fully Meets,3
1105,Shakira,Perry,08/10/2020,04/12/2022,Production Technician I,Mark Jacobs,shakira.perry@bilearner.com,PL,Voluntarily Terminated,Contract,Zone A,Full-Time,Voluntary,Production       ,General - Con,11/10/1948,MA,Technician,Female,2176,Hispanic,Single,Fully Meets,3
1106,Michael J,Fitzpatrick,18/08/2021,,Production Technician II,Isaac Long,michael j.fitzpatrick@bilearner.com,BPC,Active,Full-Time,Zone B,Temporary,Unk,Production       ,Aerial,01/01/1995,MA,Lineman,Male,2143,Other,Single,Fully Meets,3
1107,Cybil,Trzeciak,16/03/2020,,Production Technician II,Amanda Marshall,cybil.trzeciak@bilearner.com,BPC,Active,Contract,Zone A,Part-Time,Unk,Production       ,Wireline Construction,09/02/1992,MA,Laborer,Female,1778,Other,Single,Fully Meets,3
1108,Barry,Wilber,24/01/2019,,Production Technician I,Danielle Jones,barry.wilber@bilearner.com,TNS,Active,Full-Time,Zone A,Full-Time,Unk,Production       ,General - Con,18/04/1969,MA,Flagger,Male,2324,White,Married,Fully Meets,3
1109,Enola,Chivukula,11/06/2022,25/09/2022,Production Technician I,Timothy Moore,enola.chivukula@bilearner.com,EW,Voluntarily Terminated,Full-Time,Zone C,Part-Time,Retirement,Production       ,Field Operations,01/10/1981,MA,Laborer,Female,1775,White,Divorced,Fully Meets,3
1110,Joelle,Burke,02/07/2022,,Production Technician II,Joshua Vasquez,joelle.burke@bilearner.com,NEL,Active,Full-Time,Zone B,Temporary,Unk,Production       ,General - Con,05/05/1987,MA,Foreman,Female,2148,Asian,Single,Fully Meets,3
1111,Alexandra,Kirill,08/09/2019,29/08/2020,Production Technician I,Mark Hernandez,alexandra.kirill@bilearner.com,BPC,Voluntarily Terminated,Full-Time,Zone A,Part-Time,Retirement,Production       ,Splicing,31/05/1952,MA,Splicer,Female,2127,White,Widowed,Fully Meets,3
1112,Celeste,Johnson,10/07/2022,,Production Technician I,Kristi Andrews,celeste.johnson@bilearner.com,MSC,Active,Full-Time,Zone A,Part-Time,Unk,Production       ,Engineers,15/07/1975,MA,Project Manager,Female,84262,White,Single,Fully Meets,3
1113,Nathalia,Hendrix,24/04/2022,,Production Technician I,Kenneth Carter,nathalia.hendrix@bilearner.com,NEL,Active,Contract,Zone B,Part-Time,Unk,Production       ,General - Con,03/09/1976,MA,Lineman,Female,31490,Asian,Divorced,Fully Meets,3
1114,Justus,Bowen,31/03/2020,,Production Technician I,John Smith,justus.bowen@bilearner.com,PL,Active,Full-Time,Zone C,Part-Time,Unk,Production       ,General - Con,31/12/1960,MA,Laborer,Female,59522,Hispanic,Widowed,Fully Meets,3
1115,Marcus,Bender,23/03/2019,,Production Technician I,Bradley Butler,marcus.bender@bilearner.com,PYZ,Active,Contract,Zone A,Part-Time,Unk,Production       ,Field Operations,19/02/1997,MA,Technician,Male,63452,Black,Widowed,Fully Meets,3
1116,Ryker,Logan,09/03/2019,12/07/2023,Production Technician I,Ryan Jenkins,ryker.logan@bilearner.com,SVG,Voluntarily Terminated,Full-Time,Zone A,Full-Time,Voluntary,Production       ,Field Operations,10/08/1984,MA,Clerk,Male,50055,White,Divorced,Fully Meets,3
1117,Payten,Middleton,21/02/2019,06/03/2019,Production Technician I,Dennis Martinez,payten.middleton@bilearner.com,TNS,Voluntarily Terminated,Full-Time,Zone C,Temporary,Resignation,Production       ,General - Con,23/08/1997,MA,Technician,Male,6139,Other,Divorced,Fully Meets,3
1118,Harrison,Hunt,04/10/2019,26/11/2022,Production Technician I,Stephen Parks,harrison.hunt@bilearner.com,WBL,Active,Full-Time,Zone B,Temporary,Retirement,Production       ,Engineers,29/02/1976,MA,Project Manager,Male,44761,Asian,Divorced,Fully Meets,3
1119,Orlando,Henderson,24/11/2019,20/12/2020,Production Technician I,Brenda Garza DDS,orlando.henderson@bilearner.com,BPC,Active,Part-Time,Zone C,Part-Time,Involuntary,Production       ,Field Operations,31/12/1994,MA,Laborer,Female,49105,White,Single,Fully Meets,3
1120,Darian,Potts,17/08/2020,,Production Technician I,Ms. Diane Bradshaw DVM,darian.potts@bilearner.com,CCDR,Active,Part-Time,Zone B,Temporary,Unk,Production       ,People Services,20/09/1968,MA,Administration,Female,24637,Black,Divorced,Fully Meets,3
1121,Isabela,Collins,16/03/2021,,Production Manager,Alyssa Gill,isabela.collins@bilearner.com,EW,Active,Part-Time,Zone C,Full-Time,Unk,Production       ,Aerial,29/05/1981,MA,Lineman,Female,87582,Hispanic,Widowed,Fully Meets,3
1122,Sierra,Macias,16/11/2021,26/08/2022,Production Manager,Miss Haley Duke DVM,sierra.macias@bilearner.com,MSC,Active,Contract,Zone C,Part-Time,Retirement,Production       ,General - Con,13/11/1975,MA,Technician,Female,35632,White,Married,Fully Meets,3
1123,Giuliana,Farmer,03/05/2022,,Production Manager,Barbara Gardner,giuliana.farmer@bilearner.com,NEL,Active,Full-Time,Zone B,Full-Time,Unk,Production       ,Field Operations,06/11/1965,MA,Lineman,Female,38475,Other,Married,Fully Meets,3
1124,Pierce,Robbins,24/12/2019,11/11/2022,Production Manager,Monique Hudson DDS,pierce.robbins@bilearner.com,PL,Active,Full-Time,Zone A,Full-Time,Involuntary,Production       ,Engineers,17/06/1986,MA,Technician,Female,80817,Other,Married,Fully Meets,3
1125,Lamont,Bridges,21/10/2021,,Production Technician II,Angela Peterson,lamont.bridges@bilearner.com,WBL,Active,Contract,Zone B,Part-Time,Unk,Production       ,Aerial,05/05/1991,MA,Lineman,Male,10511,Hispanic,Married,Fully Meets,3
1126,Gretchen,Richard,08/09/2018,06/03/2020,Production Technician II,Tony Pratt,gretchen.richard@bilearner.com,NEL,Voluntarily Terminated,Part-Time,Zone C,Temporary,Retirement,Production       ,Engineers,27/10/1959,MA,Engineer,Male,6305,White,Divorced,Fully Meets,3
1127,Axel,Hart,26/02/2019,,Production Technician II,Keith Lyons,axel.hart@bilearner.com,PL,Active,Full-Time,Zone A,Full-Time,Unk,Production       ,General - Con,28/03/2001,MA,Technician,Male,33576,White,Married,Fully Meets,3
1128,Emma,Escobar,21/04/2023,,Production Technician II,Kevin Calderon,emma.escobar@bilearner.com,BPC,Active,Part-Time,Zone B,Part-Time,Unk,Production       ,General - Con,20/06/1957,MA,Technician,Female,12707,Hispanic,Married,Fully Meets,3
1129,Maximilian,Craig,19/09/2019,23/10/2021,Production Technician II,Laura Reid,maximilian.craig@bilearner.com,CCDR,Voluntarily Terminated,Full-Time,Zone B,Part-Time,Resignation,Production       ,Field Operations,17/05/1956,MA,Tower Hand,Female,73131,Other,Married,Fully Meets,3
1130,Erik,Padilla,23/12/2020,,Production Technician I,Stacey Fowler,erik.padilla@bilearner.com,SVG,Active,Contract,Zone A,Part-Time,Unk,Production       ,Technology / It,17/02/1997,MA,Intern,Female,37659,Hispanic,Divorced,Fully Meets,3
1131,Gilbert,Duffy,29/03/2019,,Production Technician I,Stephen Hebert,gilbert.duffy@bilearner.com,EW,Active,Part-Time,Zone B,Part-Time,Unk,Production       ,Splicing,22/03/1995,MA,Operator,Female,48502,Black,Single,Fully Meets,3
1132,Raymond,Ayers,15/05/2021,03/05/2023,Production Technician I,James Burgess,raymond.ayers@bilearner.com,NEL,Voluntarily Terminated,Contract,Zone B,Full-Time,Involuntary,Production       ,Aerial,04/11/1963,MA,Laborer,Female,88428,Hispanic,Widowed,Fully Meets,3
1133,Vincent,Wyatt,14/03/2022,02/10/2022,Production Technician I,Jordan Robinson,vincent.wyatt@bilearner.com,PL,Voluntarily Terminated,Full-Time,Zone B,Part-Time,Voluntary,Production       ,Aerial,20/11/1949,MA,Engineer,Female,95347,Hispanic,Married,Fully Meets,3
1134,Micah,Stanley,06/12/2021,08/01/2022,Production Technician I,Matthew Baker,micah.stanley@bilearner.com,BPC,Voluntarily Terminated,Part-Time,Zone C,Temporary,Retirement,Production       ,General - Con,07/09/1996,MA,Technician,Female,80920,Asian,Single,Fully Meets,3
1135,Evan,Chen,27/10/2021,,Production Technician I,Anita Dudley,evan.chen@bilearner.com,CCDR,Active,Full-Time,Zone A,Temporary,Unk,Production       ,Engineers,30/08/1964,MA,Principal,Male,7440,Other,Widowed,Fully Meets,3
1136,Serenity,Thornton,01/04/2023,,Production Technician I,Marilyn Cook,serenity.thornton@bilearner.com,SVG,Active,Full-Time,Zone A,Temporary,Unk,Production       ,Field Operations,27/03/1946,MA,Driver,Male,84202,Other,Divorced,Fully Meets,3
1137,Talan,Rivas,29/05/2019,,Production Technician I,Brian Hamilton,talan.rivas@bilearner.com,EW,Active,Full-Time,Zone C,Part-Time,Unk,Production       ,Field Operations,28/02/1954,MA,Laborer,Male,3187,Black,Single,Fully Meets,3
1138,Calvin,Braun,12/07/2019,12/07/2022,Production Technician I,David Park,calvin.braun@bilearner.com,MSC,Active,Full-Time,Zone B,Temporary,Involuntary,Production       ,General - Eng,02/08/1983,MA,Coordinator,Male,2766,Black,Divorced,Fully Meets,3
1139,Cale,Bender,10/08/2018,21/02/2022,Production Technician I,Victoria Campbell,cale.bender@bilearner.com,TNS,Active,Contract,Zone A,Temporary,Involuntary,Production       ,Splicing,11/04/1953,MA,Technician,Male,75014,Hispanic,Married,Fully Meets,3
1140,Kirsten,Vance,29/09/2021,,Production Technician I,Anthony Steele,kirsten.vance@bilearner.com,PYZ,Active,Part-Time,Zone C,Full-Time,Unk,Production       ,Engineers,11/08/1988,MA,Engineer,Female,53486,Black,Single,Fully Meets,3
1141,Cade,Cox,05/08/2021,,Production Technician I,Terry Henson,cade.cox@bilearner.com,WBL,Active,Contract,Zone A,Full-Time,Unk,Production       ,Field Operations,14/08/1941,MA,Locator,Female,73898,Black,Divorced,Fully Meets,3
1142,Ibrahim,Wolfe,02/08/2023,,Production Manager,Katie Lucas,ibrahim.wolfe@bilearner.com,NEL,Active,Full-Time,Zone B,Temporary,Unk,Production       ,Project Management - Con,10/11/1992,MA,Coordinator,Female,89723,Asian,Married,Fully Meets,3
1143,Elianna,Schmitt,02/09/2018,28/07/2021,Production Manager,Margaret Gamble,elianna.schmitt@bilearner.com,PL,Active,Contract,Zone A,Full-Time,Resignation,Production       ,Field Operations,20/06/1942,MA,Lineman,Female,46695,Hispanic,Widowed,Fully Meets,3
1144,Colby,Wolfe,13/10/2019,,Production Manager,Heidi Wang,colby.wolfe@bilearner.com,BPC,Active,Part-Time,Zone B,Part-Time,Unk,Production       ,Wireline Construction,16/04/1963,MA,Project Manager,Female,12711,Asian,Single,Fully Meets,3
1145,Autumn,Barrera,24/09/2020,,Production Technician II,David Moore,autumn.barrera@bilearner.com,TNS,Active,Contract,Zone B,Full-Time,Unk,Production       ,Shop (Fleet),04/03/1948,MA,Shop,Male,66792,Hispanic,Married,Fully Meets,3
1146,Emmalee,Cervantes,06/08/2023,,Production Technician II,Richard Harvey,emmalee.cervantes@bilearner.com,SVG,Active,Contract,Zone C,Part-Time,Unk,Production       ,Field Operations,10/11/1963,MA,Groundman,Male,81317,Hispanic,Divorced,Fully Meets,3
1147,Ernest,Willis,11/06/2019,27/02/2022,Production Technician II,Lisa Shaw,ernest.willis@bilearner.com,PYZ,Voluntarily Terminated,Full-Time,Zone B,Full-Time,Involuntary,Production       ,General - Con,30/09/1943,MA,Lineman,Female,50894,Black,Single,Fully Meets,3
1148,Jaxon,Anderson,14/02/2019,,Production Technician II,Christopher Adams,jaxon.anderson@bilearner.com,PL,Active,Part-Time,Zone A,Temporary,Unk,Production       ,Wireline Construction,22/06/1943,MA,Project Manager,Female,22415,Black,Married,Fully Meets,3
1149,Precious,Caldwell,17/03/2022,,Production Technician II,Brittany Brown,precious.caldwell@bilearner.com,NEL,Active,Part-Time,Zone C,Temporary,Unk,Production       ,Field Operations,17/09/1941,MA,Locator,Female,5855,Asian,Married,Fully Meets,3
1150,Yahir,Serrano,05/08/2020,,Production Technician I,Riley Schultz,yahir.serrano@bilearner.com,MSC,Active,Part-Time,Zone A,Full-Time,Unk,Production       ,Aerial,03/04/1981,MA,Lineman,Female,64124,White,Single,Fully Meets,3
1151,Krystal,Peterson,23/08/2022,,Production Technician I,Bradley Mitchell,krystal.peterson@bilearner.com,EW,Active,Part-Time,Zone A,Part-Time,Unk,Production       ,Field Operations,29/06/1978,MA,Laborer,Male,2497,Asian,Widowed,Fully Meets,3
1152,Jadyn,Haley,12/01/2023,,Production Technician I,Misty Mcknight,jadyn.haley@bilearner.com,CCDR,Active,Full-Time,Zone A,Full-Time,Unk,Production       ,Engineers,02/10/1963,MA,Engineer,Female,36242,Other,Divorced,Fully Meets,3
1153,Davis,Roberts,14/04/2020,10/09/2021,Production Technician I,Brian Hudson,davis.roberts@bilearner.com,EW,Voluntarily Terminated,Part-Time,Zone A,Temporary,Resignation,Production       ,Field Operations,20/10/1941,MA,Laborer,Female,87428,Asian,Divorced,Fully Meets,3
1154,Meadow,Avery,27/09/2021,05/02/2023,Production Technician I,Andrew Perez,meadow.avery@bilearner.com,MSC,Voluntarily Terminated,Full-Time,Zone C,Part-Time,Retirement,Production       ,Field Operations,01/11/1987,MA,Laborer,Female,76772,White,Married,Fully Meets,3
1155,Allyson,Owen,17/11/2018,12/03/2020,Production Technician I,Kimberly Marshall,allyson.owen@bilearner.com,NEL,Voluntarily Terminated,Contract,Zone A,Temporary,Resignation,Production       ,Finance & Accounting,06/11/1951,MA,Clerk,Female,21218,Other,Married,Fully Meets,3
1156,Francisco,Simon,22/07/2019,28/02/2023,Production Technician I,Ashley Washington,francisco.simon@bilearner.com,PL,Voluntarily Terminated,Contract,Zone A,Full-Time,Voluntary,Production       ,Billable Consultants,20/04/1980,MA,Project Manager,Male,94316,Hispanic,Married,Fully Meets,3
1157,Trent,Christian,10/02/2019,,Production Technician I,Kristen Chan,trent.christian@bilearner.com,PYZ,Active,Part-Time,Zone A,Temporary,Unk,Production       ,Wireline Construction,18/03/1996,MA,Manager,Male,39746,Hispanic,Married,Fully Meets,3
1158,Chaya,Boyd,22/11/2018,19/07/2020,Production Technician I,Sean Ellis,chaya.boyd@bilearner.com,SVG,Voluntarily Terminated,Full-Time,Zone A,Full-Time,Resignation,Production       ,Field Operations,04/07/1958,MA,Technician,Male,96001,Asian,Widowed,Fully Meets,3
1159,Nehemiah,Rivas,23/04/2023,,Production Technician I,Jennifer Cox,nehemiah.rivas@bilearner.com,TNS,Active,Part-Time,Zone A,Temporary,Unk,Production       ,Splicing,03/06/1979,MA,Splicer,Male,62733,Other,Divorced,Fully Meets,3
1160,Wyatt,Spence,26/12/2022,23/05/2023,Production Technician I,Kevin Coleman,wyatt.spence@bilearner.com,WBL,Active,Part-Time,Zone B,Full-Time,Retirement,Production       ,General - Con,10/09/1976,MA,Flagger,Female,66418,Asian,Single,Fully Meets,3
1161,Abram,Fisher,14/06/2020,,Production Technician I,Brian Henderson,abram.fisher@bilearner.com,PYZ,Active,Contract,Zone B,Part-Time,Unk,Production       ,Yard (Material Handling),30/08/1954,MA,Runner,Female,78453,Other,Widowed,Fully Meets,3
1162,Jayleen,Oconnell,29/03/2022,20/05/2023,Production Technician I,Alyssa Myers DVM,jayleen.oconnell@bilearner.com,WBL,Active,Full-Time,Zone C,Temporary,Resignation,Production       ,General - Con,17/08/1983,MA,Laborer,Female,85444,Asian,Widowed,Fully Meets,3
1163,Jordon,Meadows,18/12/2022,,Production Manager,Julie Griffin,jordon.meadows@bilearner.com,NEL,Active,Contract,Zone A,Part-Time,Unk,Production       ,Project Management - Con,07/02/1996,MA,Manager,Female,93166,White,Divorced,Fully Meets,3
1164,Justice,Pineda,21/03/2019,,Production Manager,Curtis Fitzpatrick,justice.pineda@bilearner.com,PL,Active,Part-Time,Zone A,Part-Time,Unk,Production       ,General - Sga,25/10/1950,MA,Project Coordinator,Female,12732,Other,Married,Fully Meets,3
1165,Isiah,Decker,08/02/2021,,Production Manager,Elizabeth Garcia,isiah.decker@bilearner.com,BPC,Active,Full-Time,Zone C,Full-Time,Unk,Production       ,Field Operations,09/09/1998,MA,Laborer,Female,48895,Other,Widowed,Fully Meets,3
1166,Giada,Boone,06/06/2022,,Production Technician II,Michelle Castillo,giada.boone@bilearner.com,WBL,Active,Full-Time,Zone A,Temporary,Unk,Production       ,Field Operations,13/01/1965,MA,Foreman,Male,73043,Other,Married,Fully Meets,3
1167,Camryn,Guerra,01/11/2021,,Production Technician II,Caroline Grant,camryn.guerra@bilearner.com,NEL,Active,Contract,Zone B,Full-Time,Unk,Production       ,Field Operations,01/09/1955,MA,Laborer,Female,69064,Other,Single,Fully Meets,3
1168,Melody,Rollins,19/01/2023,,Production Technician II,Mark Ellis,melody.rollins@bilearner.com,PL,Active,Contract,Zone A,Full-Time,Unk,Production       ,Field Operations,10/01/1951,MA,Assistant,Female,85041,White,Married,Fully Meets,3
1169,Lucia,Cummings,30/07/2020,,Production Technician II,Mrs. Danielle Dickerson DDS,lucia.cummings@bilearner.com,BPC,Active,Contract,Zone B,Part-Time,Unk,Production       ,Field Operations,15/09/1960,MA,Operator,Female,66037,Asian,Single,Fully Meets,3
1170,Jaylen,Serrano,16/07/2023,,Production Technician II,Stacy Ellis,jaylen.serrano@bilearner.com,CCDR,Active,Part-Time,Zone C,Full-Time,Unk,Production       ,Underground,18/07/1951,MA,Laborer,Female,53112,Black,Single,Fully Meets,3
